"id" "sex" "age" "marital" "child" "educ" "source" "smoke" "smokenum" "op1" "op2" "op3" "op4" "op5" "op6" "mast1" "mast2" "mast3" "mast4" "mast5" "mast6" "mast7" "pn1" "pn2" "pn3" "pn4" "pn5" "pn6" "pn7" "pn8" "pn9" "pn10" "pn11" "pn12" "pn13" "pn14" "pn15" "pn16" "pn17" "pn18" "pn19" "pn20" "lifsat1" "lifsat2" "lifsat3" "lifsat4" "lifsat5" "pss1" "pss2" "pss3" "pss4" "pss5" "pss6" "pss7" "pss8" "pss9" "pss10" "sest1" "sest2" "sest3" "sest4" "sest5" "sest6" "sest7" "sest8" "sest9" "sest10" "m1" "m2" "m3" "m4" "m5" "m6" "m7" "m8" "m9" "m10" "pc1" "pc2" "pc3" "pc4" "pc5" "pc6" "pc7" "pc8" "pc9" "pc10" "pc11" "pc12" "pc13" "pc14" "pc15" "pc16" "pc17" "pc18" "rop2" "rop4" "rop6" "rmast1" "rmast3" "rmast4" "rmast6" "rmast7" "rpss4" "rpss5" "rpss7" "rpss8" "rsest3" "rsest5" "rsest7" "rsest9" "rsest10" "rpc1" "rpc2" "rpc7" "rpc11" "rpc15" "rpc16" "toptim" "tmast" "tposaff" "tnegaff" "tlifesat" "tpstress" "tslfest" "tmarlow" "tpcoiss" "agegp3" "agegp5" "educrec" "lg10negaff" "mah_1" "coo_1" "mah_2"
"369" 413 "MALES" 27 "LIVING WITH PARTNER" "NO" "SOME SECONDARY" "WORK" "NO" NA 4 2 4 2 4 2 2 4 2 3 4 2 2 3 1 1 3 1 4 4 1 3 1 2 4 3 1 5 2 3 4 2 1 3 3 4 2 2 2 3 3 4 3 2 4 4 2 2 4 4 1 4 1 4 1 4 3 1 1 1 1 0 0 0 0 1 0 1 1 2 5 5 5 5 1 4 4 4 3 4 4 4 3 3 4 4 4 4 4 3 3 2 3 3 2 3 2 2 4 4 4 2 4 5 4 5 3 3 3 24 22 36 13 14 23 38 5 75 "18 - 29" "25 - 32" "did not complete high school" 1.11394335230684 1.87628028500634 0.000139982302375012 0.830154780293926
"370" 18 "FEMALES" 61 "WIDOWED" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 4 2 4 1 5 1 1 4 1 1 4 2 2 4 2 1 3 1 4 5 2 4 2 2 3 4 1 4 1 5 4 2 2 6 6 6 7 6 3 2 3 5 4 3 5 4 4 3 3 3 1 3 1 4 3 4 2 1 1 1 1 0 1 1 0 0 0 0 1 2 4 4 5 4 2 4 4 4 2 5 3 3 2 2 3 4 4 5 5 4 4 4 3 3 1 2 1 2 4 4 2 3 4 5 4 4 4 4 4 27 26 40 16 31 24 34 5 72 "45+" "50+" "completed high school" 1.20411998265592 1.35119410638925 0.000374702172759928 0.828731226823174
"371" 26 "FEMALES" 55 "SINGLE" "YES" "POSTGRADUATE COMPLETED" "WORK" "NO" 0 4 1 4 1 4 1 1 4 1 1 4 1 1 4 3 2 4 1 5 3 2 4 1 1 3 4 1 3 1 4 4 1 1 5 5 5 6 6 2 3 2 4 4 3 4 4 2 2 4 4 1 4 1 4 1 4 2 1 0 1 0 0 0 0 0 1 0 1 2 1 5 4 4 4 1 4 5 4 1 4 4 4 2 1 4 4 5 5 5 4 4 4 4 4 2 2 2 2 4 4 4 3 4 4 5 5 5 4 5 27 28 38 14 27 22 39 3 78 "45+" "50+" "completed postgrad uni" 1.14612803567824 3.01552616057975 0.0008655257289622 0.816210104653963
"372" 54 "FEMALES" 37 "LIVING WITH PARTNER" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 4 1 5 1 5 1 1 4 1 1 4 1 2 4 2 1 3 1 3 3 2 3 2 3 1 4 1 4 1 3 3 1 1 7 7 7 7 7 3 2 3 5 4 3 3 4 2 3 2 4 1 4 1 4 1 4 1 1 1 1 1 0 1 0 0 1 0 0 1 1 5 5 5 5 5 4 5 5 5 5 5 5 1 1 5 5 5 5 5 4 4 4 4 3 1 2 3 2 4 4 4 4 4 5 5 1 1 5 5 29 27 31 15 35 24 38 5 81 "30 - 44" "33 - 40" "completed undergrad uni" 1.17609125905568 3.14832221571295 0.00308345447055712 0.80483285505545
"373" 136 "MALES" 22 "LIVING WITH PARTNER" "NO" "COMPLETED UNDERGRADUATE" "MONEY/FINANCES" "NO" NA 2 1 3 2 3 2 1 3 2 2 4 2 3 4 3 1 4 1 3 3 2 3 1 2 2 4 1 3 1 3 3 2 1 5 6 5 5 4 3 3 3 4 4 2 4 4 2 2 4 4 1 4 1 4 2 3 2 2 0 1 1 1 0 0 0 1 0 0 2 3 4 4 4 3 2 3 2 4 1 3 5 3 2 1 3 4 5 4 4 4 3 3 3 2 2 2 2 2 4 4 3 3 3 4 3 4 5 4 5 21 22 32 15 25 23 36 4 67 "18 - 29" "18 - 24" "completed undergrad uni" 1.17609125905568 0.347714993910529 0.000352247202476273 0.801364302555815
"374" 4 "FEMALES" 47 "MARRIED FIRST TIME" "YES" "SOME SECONDARY" "CHILDREN" "NO" 0 4 2 4 2 4 2 2 3 3 2 3 2 2 4 3 3 2 2 4 1 2 3 1 3 1 4 3 4 2 3 4 3 3 5 5 6 6 5 3 3 3 3 3 3 3 4 3 3 4 4 2 3 2 4 1 3 1 1 1 1 0 0 1 0 0 0 0 0 2 4 4 2 4 2 2 3 3 3 4 2 2 2 3 3 3 3 4 4 4 3 2 3 3 3 3 3 3 2 3 3 4 4 4 4 2 4 2 3 3 24 20 30 25 27 29 36 3 51 "45+" "41 - 49" "did not complete high school" 1.39794000867204 0.645955465701069 1.91615241321283e-05 0.792655070031591
"375" 276 "MALES" 42 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "FAMILY" "NO" 0 5 2 5 1 5 1 1 4 1 1 4 1 2 4 3 1 4 1 4 5 2 3 1 2 3 4 1 4 1 4 3 1 1 5 5 5 5 3 3 2 3 5 4 3 4 4 3 3 4 4 1 4 1 4 1 1 1 1 1 1 1 1 0 1 0 1 0 1 2 5 1 1 1 2 2 4 4 5 1 4 2 2 5 5 4 4 4 5 5 4 4 4 4 3 1 2 2 2 4 4 4 4 4 4 1 4 5 1 1 29 27 38 14 23 24 37 7 50 "30 - 44" "41 - 49" "completed undergrad uni" 1.14612803567824 5.13589136939009 0.000470969543085734 0.788618091485179
"376" 244 "MALES" 47 "MARRIED FIRST TIME" "YES" "POSTGRADUATE COMPLETED" "WORK" "NO" 0 3 4 4 2 4 2 2 3 1 3 4 1 2 3 2 1 3 1 4 3 2 3 2 2 4 5 1 2 1 3 4 2 1 4 4 4 5 4 2 2 3 4 4 2 4 4 3 2 4 4 1 4 4 4 2 4 1 1 1 1 1 0 1 1 1 1 0 1 2 2 4 4 3 3 2 3 3 4 2 3 3 3 3 3 3 4 2 4 4 3 4 2 4 3 2 2 2 2 4 1 3 4 4 4 4 4 4 3 3 21 23 34 15 21 22 36 8 62 "45+" "41 - 49" "completed postgrad uni" 1.17609125905568 0.100076297393396 0.000653398063172395 0.78400612380158
"377" 114 "FEMALES" 50 "DIVORCED" "YES" "SOME ADDITIONAL TRAINING" "MONEY/FINANCES" "YES" 200 3 2 3 3 4 2 3 3 4 3 4 2 3 4 2 4 5 1 4 2 3 4 2 2 3 4 2 4 2 4 5 2 1 2 2 3 4 3 4 3 3 4 4 3 4 4 3 3 4 4 1 4 1 3 2 3 3 3 0 1 1 1 1 0 0 1 1 1 3 3 3 3 4 2 3 3 3 4 2 2 3 2 3 3 2 3 4 3 4 2 1 2 3 2 2 2 2 2 4 4 3 2 2 3 3 3 4 3 3 21 17 39 21 14 27 33 7 53 "45+" "50+" "some additional training" 1.32221929473392 1.44031387733561 0.00173178362935301 0.781441668578899
"378" 366 "MALES" 19 "SINGLE" "NO" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 4 3 5 1 4 1 1 4 2 1 4 1 2 4 2 1 4 1 5 4 2 4 2 3 5 3 1 3 2 4 3 2 2 5 6 6 5 5 3 3 4 5 5 2 4 4 3 2 4 4 1 3 1 4 1 4 1 1 0 1 1 0 0 0 1 0 0 0 2 2 4 4 4 5 4 4 3 2 4 3 4 4 2 2 4 4 3 5 5 4 3 4 4 3 1 1 2 2 4 4 4 4 4 4 4 2 2 4 4 26 26 39 18 27 23 39 3 65 "18 - 29" "18 - 24" "completed high school" 1.25527250510331 1.18869387463205 9.19842297685087e-06 0.755444663219904
"379" 43 "MALES" 37 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "WORK" "NO" 0 3 1 4 1 5 1 1 4 1 1 4 1 2 3 3 2 1 1 4 3 2 3 1 2 2 3 2 3 1 3 4 2 1 5 4 5 6 2 3 2 3 4 3 3 4 3 3 2 4 4 1 4 1 4 3 4 1 1 1 1 1 1 1 1 1 1 0 1 1 3 4 2 4 3 2 2 4 4 4 4 4 2 3 1 4 5 5 5 5 4 4 4 4 3 2 3 2 3 4 4 2 4 4 5 3 4 2 3 5 27 27 29 17 22 26 38 9 64 "30 - 44" "33 - 40" "some additional training" 1.23044892137827 1.96523583318282 0.00127084392250764 0.746418928655726
"380" 16 "FEMALES" 37 "REMARRIED" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 3 2 4 3 4 2 2 4 2 2 3 2 2 4 2 3 4 1 5 5 2 4 4 2 3 4 3 2 1 3 4 2 2 5 5 7 6 5 3 3 3 4 4 3 4 4 4 2 4 4 1 3 1 4 2 4 1 1 0 1 1 0 0 0 1 0 0 1 2 2 5 4 3 4 3 4 4 4 3 4 4 4 2 2 4 4 4 3 4 3 3 3 3 3 2 2 2 2 4 4 3 4 4 4 4 3 3 4 4 22 22 38 22 28 26 38 4 70 "30 - 44" "33 - 40" "completed high school" 1.34242268082221 0.777667923847525 8.71884904248589e-05 0.74532761395291
"381" 460 "FEMALES" 35 "DIVORCED" "YES" "SOME ADDITIONAL TRAINING" "RELATIONSHIPS" "NO" 0 4 1 4 1 4 1 2 4 2 2 4 1 3 4 3 2 3 1 1 3 2 5 1 3 2 4 2 4 2 4 4 2 1 5 5 5 5 3 2 3 2 4 4 3 4 4 3 2 4 4 1 3 1 4 2 3 1 1 1 1 1 0 0 0 0 0 0 0 2 2 3 4 3 5 2 4 4 4 3 5 3 5 5 5 5 5 5 5 5 3 3 3 4 2 2 2 2 2 4 4 3 4 4 4 4 4 3 1 1 27 23 34 19 23 23 37 3 67 "30 - 44" "33 - 40" "some additional training" 1.27875360095283 0.284511213745556 0.00018676009696076 0.72149490944878
"382" 505 "FEMALES" 33 "WIDOWED" "YES" "SOME ADDITIONAL TRAINING" "WORK" "YES" 200 1 4 2 3 4 2 2 3 2 2 4 2 3 4 2 1 3 2 3 4 1 3 1 1 3 3 1 4 2 3 3 2 1 2 3 5 6 2 2 2 2 4 4 3 3 3 3 2 3 3 1 4 1 2 4 2 1 3 1 1 0 1 1 0 0 1 0 1 5 2 4 2 3 3 2 3 4 4 4 2 2 2 2 2 3 3 2 3 4 3 3 3 3 2 2 2 3 3 4 4 1 4 2 1 4 4 2 4 4 16 21 33 14 18 24 29 6 54 "30 - 44" "33 - 40" "some additional training" 1.14612803567824 0.318098592141144 0.00108445860194812 0.704376306947513
"383" 232 "FEMALES" 22 "SINGLE" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 3 3 3 2 2 4 1 3 2 2 4 2 1 2 2 4 3 1 5 5 1 3 1 2 4 2 4 2 2 3 2 4 4 3 3 6 6 6 3 3 4 4 3 3 4 3 4 2 4 4 1 4 1 3 1 4 2 3 1 1 1 0 1 0 1 0 0 1 1 3 4 4 4 4 2 3 4 4 5 4 4 4 2 2 4 3 3 4 2 4 3 3 3 4 2 3 2 3 4 4 4 3 2 5 3 4 1 4 4 17 24 31 25 24 29 36 6 67 "18 - 29" "18 - 24" "completed undergrad uni" 1.39794000867204 0.395426867393424 0.00138107090016739 0.701192281918961
"384" 482 "FEMALES" 20 "SINGLE" "NO" "SOME ADDITIONAL TRAINING" "WORK" "NO" NA 4 4 3 3 3 2 2 3 3 1 4 3 3 4 2 2 3 1 4 3 1 3 2 2 1 1 1 4 1 3 4 4 1 5 4 4 5 4 3 4 4 4 3 4 5 3 1 3 4 4 1 3 1 3 1 4 2 1 1 1 1 1 1 1 1 1 1 0 2 4 3 3 3 2 2 2 4 4 3 4 2 1 3 3 3 3 2 3 4 3 2 4 2 2 2 3 1 3 4 4 4 3 4 4 2 4 3 3 3 19 20 30 17 22 28 37 9 53 "18 - 29" "18 - 24" "some additional training" 1.23044892137827 0.422354238230301 8.3765934564623e-05 0.6974152421618
"385" 512 "FEMALES" 18 "STEADY RELATIONSHIP" "NO" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 3 4 3 2 5 1 2 3 1 2 4 2 1 3 3 1 1 2 5 4 3 3 2 3 1 2 1 4 1 2 3 4 3 5 6 6 6 5 2 3 4 3 3 4 3 2 3 1 3 3 2 2 3 2 2 3 4 3 0 1 1 0 0 0 1 1 1 1 2 3 4 4 4 2 3 3 2 4 4 3 4 2 3 4 3 3 2 4 5 3 4 3 3 4 3 3 3 4 3 2 3 1 2 4 3 3 2 3 2 22 24 28 23 28 30 24 6 55 "18 - 29" "18 - 24" "completed high school" 1.36172783601759 1.11534374527189 0.00124359265929749 0.697276245637717
"386" 218 "FEMALES" 31 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "CHILDREN" "NO" NA 5 1 5 1 5 1 2 4 1 1 4 1 1 4 2 1 3 1 4 4 1 4 1 2 4 3 1 2 2 3 3 2 1 5 6 7 6 6 3 2 3 4 4 3 4 4 3 3 4 4 1 4 1 4 1 4 1 1 1 1 1 1 1 0 1 1 1 1 1 2 5 4 4 3 2 3 5 4 2 4 4 3 2 4 4 5 5 5 5 3 4 4 4 4 2 2 2 2 4 4 4 4 4 5 4 4 4 4 2 30 27 34 14 30 25 40 9 71 "30 - 44" "25 - 32" "some additional training" 1.14612803567824 1.78384679647373 0.00137162103621878 0.690108508073682
"387" 319 "MALES" 44 "REMARRIED" "NO" "COMPLETED UNDERGRADUATE" "LIFE IN GENERAL" "NO" 0 3 3 3 4 3 2 1 2 2 2 4 1 1 4 2 2 4 2 4 4 1 3 1 1 4 4 2 4 1 4 4 2 2 7 7 7 6 4 3 2 3 4 4 2 4 3 2 2 4 4 1 4 1 4 1 4 3 1 1 1 1 1 1 1 1 0 1 1 4 4 4 4 4 5 3 3 4 4 1 3 2 3 2 2 4 4 3 2 4 4 3 3 4 4 2 2 2 3 4 4 4 2 4 2 2 3 5 4 4 18 24 39 16 31 23 38 9 64 "30 - 44" "41 - 49" "completed undergrad uni" 1.20411998265592 0.31753978925996 0.000171520929424543 0.668786720607403
"388" 151 "MALES" 40 "MARRIED FIRST TIME" "YES" "POSTGRADUATE COMPLETED" "WORK" "NO" 0 3 2 4 2 5 2 2 3 1 1 3 1 1 4 3 1 4 3 4 3 2 3 1 2 4 3 1 3 2 4 3 2 2 5 5 5 5 5 1 2 3 4 4 3 3 4 3 2 4 4 1 3 1 3 3 2 2 3 1 1 1 1 1 0 1 1 0 1 2 3 4 4 3 3 1 4 4 4 2 3 4 3 2 2 3 4 4 4 4 3 4 4 4 4 2 2 3 2 4 4 2 3 2 4 3 5 4 4 4 24 25 35 19 25 23 31 8 67 "30 - 44" "33 - 40" "completed postgrad uni" 1.27875360095283 0.680461954854131 2.49190806078029e-05 0.663959432897327
"389" 92 "FEMALES" 45 "MARRIED FIRST TIME" "YES" "SOME SECONDARY" "WORK" "NO" 0 2 1 3 5 5 1 3 3 1 2 1 1 3 2 4 1 2 1 4 3 3 3 3 3 2 4 1 2 1 2 4 2 1 5 4 4 4 6 3 2 3 4 4 3 3 3 4 3 4 4 1 2 4 4 1 2 1 1 1 1 1 0 1 1 1 1 1 1 1 3 2 2 2 2 2 4 4 3 4 4 3 4 2 1 4 5 5 1 5 2 4 3 4 2 2 2 3 3 4 1 4 4 4 5 3 4 2 4 5 21 19 28 20 23 28 33 9 62 "45+" "41 - 49" "did not complete high school" 1.30102999566398 0.797091398480952 3.57002929388963e-06 0.640158984916183
"390" 278 "FEMALES" 36 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "CHILDREN" "NO" 0 4 2 4 1 5 2 2 4 2 2 4 3 2 2 2 1 2 1 3 5 4 4 1 4 2 3 1 2 1 3 3 2 1 4 4 4 4 4 2 3 2 3 3 4 4 4 3 3 3 3 1 3 1 3 3 3 3 1 1 1 0 0 0 0 0 0 0 0 4 2 4 4 3 2 4 3 3 4 4 3 2 2 3 3 3 3 4 5 4 3 3 3 2 3 3 3 2 2 4 4 2 2 4 2 4 2 2 3 3 26 22 29 18 20 27 31 2 52 "30 - 44" "33 - 40" "some additional training" 1.25527250510331 0.776613320256352 9.18085200081561e-05 0.585427026850775
"391" 487 "FEMALES" 31 "MARRIED FIRST TIME" "YES" "COMPLETED HIGHSCHOOL" "CHILDREN" "NO" NA 1 3 2 4 5 2 1 4 4 4 1 3 1 5 5 1 5 4 2 5 4 4 1 3 4 2 1 4 1 4 2 1 1 2 2 3 7 1 2 4 4 4 2 2 5 4 3 2 4 1 4 1 3 1 4 1 1 1 1 1 0 1 1 1 1 1 1 0 4 5 3 3 5 3 3 4 4 4 2 4 5 4 4 4 3 2 3 2 4 4 1 1 2 4 2 4 1 2 1 2 1 4 4 2 1 3 4 2 2 17 17 37 22 15 26 20 8 58 "30 - 44" "25 - 32" "completed high school" 1.34242268082221 1.66596940201823 0.00201084090097217 0.582474111580423
"392" 333 "MALES" 32 "SINGLE" "NO" "POSTGRADUATE COMPLETED" "WORK" "YES" 40 3 1 5 3 4 3 2 3 2 1 4 1 2 3 2 1 4 1 5 3 2 4 3 3 1 2 1 3 1 2 4 2 1 3 4 5 3 1 4 3 3 4 4 2 3 3 4 2 4 4 1 3 1 4 1 4 1 1 1 1 1 0 0 0 0 0 0 1 1 4 2 3 5 5 2 4 5 5 2 5 5 5 1 1 5 5 5 3 3 3 3 4 4 3 2 2 3 3 4 4 4 4 4 5 2 4 4 5 5 23 24 31 17 16 28 39 4 79 "30 - 44" "25 - 32" "completed postgrad uni" 1.23044892137827 2.42608383061448 0.00519158038668855 0.581034301913825
"393" 279 "FEMALES" 50 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "WORK" "NO" 0 3 3 4 3 4 3 1 3 2 4 4 2 3 4 2 1 3 1 1 5 1 3 2 3 1 4 2 4 3 4 3 3 1 7 5 6 7 5 3 2 3 4 3 3 4 3 2 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 3 3 4 3 1 3 2 2 3 2 3 NA NA NA NA NA NA NA NA NA NA NA 20 20 32 19 30 24 NA NA NA "45+" "50+" "some additional training" 1.27875360095283 NA NA 0.570131107638517
"394" 3 "FEMALES" 42 "MARRIED FIRST TIME" "YES" "SOME SECONDARY" "FAMILY" "NO" 0 2 2 3 2 5 1 1 4 2 2 3 1 1 4 2 2 3 1 3 3 2 3 3 2 3 3 1 4 1 3 3 1 1 5 5 5 6 5 3 2 3 3 4 3 4 4 4 3 4 4 2 3 2 3 2 3 2 1 1 1 1 0 0 0 1 1 0 1 3 1 4 4 4 4 3 4 4 4 2 4 3 3 2 1 5 5 4 4 5 4 3 3 4 4 3 2 2 2 3 3 3 3 4 3 5 3 4 4 5 23 25 32 16 26 27 33 6 72 "30 - 44" "41 - 49" "did not complete high school" 1.20411998265592 1.04216874072805 0.00162885537318723 0.546834725042744
"395" 195 "FEMALES" 29 "STEADY RELATIONSHIP" "NO" "COMPLETED UNDERGRADUATE" "WORK" "YES" 3 3 2 3 2 4 1 1 4 2 2 4 2 3 4 4 1 3 1 4 3 3 4 1 2 4 4 1 4 1 4 4 2 1 5 5 4 5 5 3 2 3 5 4 3 4 4 3 2 4 4 1 3 1 4 1 4 3 3 1 1 1 0 1 0 1 1 0 0 2 2 3 4 4 4 3 2 4 3 2 3 4 3 2 2 4 4 4 4 5 4 3 3 3 2 1 2 2 2 4 4 4 2 2 4 4 3 4 4 4 23 23 38 17 24 23 35 6 65 "18 - 29" "25 - 32" "completed undergrad uni" 1.23044892137827 0.153433625515119 0.000237726773915573 0.542879060015232
"396" 187 "MALES" 31 "LIVING WITH PARTNER" "NO" "POSTGRADUATE COMPLETED" "WORK" "NO" 0 3 2 3 2 3 4 2 3 2 2 3 2 1 3 1 2 3 1 4 4 1 4 1 2 3 3 2 4 2 4 3 4 2 5 5 5 6 5 2 2 3 4 3 2 4 3 2 2 3 4 1 4 1 4 1 4 1 1 1 1 0 0 0 0 0 0 0 0 2 3 5 3 4 3 2 3 4 4 2 4 5 4 1 1 4 4 4 4 2 3 3 3 3 4 2 3 2 3 4 4 4 4 4 4 3 4 4 5 5 19 22 35 18 26 23 39 2 72 "30 - 44" "25 - 32" "completed postgrad uni" 1.25527250510331 1.15980924662148 0.000234880887688025 0.510267406360433
"397" 261 "FEMALES" 27 "LIVING WITH PARTNER" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 4 2 4 2 4 2 2 3 2 1 4 1 1 4 1 2 3 1 4 3 3 3 1 2 2 2 1 5 2 3 3 2 1 5 6 6 6 6 2 2 3 4 4 3 4 3 3 2 4 4 1 4 1 3 2 3 2 1 0 0 1 0 1 0 1 1 0 1 3 3 3 2 4 3 2 3 3 2 3 3 2 2 3 3 2 2 4 4 4 3 3 4 4 4 2 2 2 3 4 4 3 3 4 3 3 4 3 3 3 24 25 32 16 29 24 36 5 50 "18 - 29" "25 - 32" "completed undergrad uni" 1.20411998265592 3.02258463486622 0.00116065942286317 0.50651783842419
"398" 431 "MALES" 31 "SINGLE" "NO" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 3 3 3 2 4 2 3 3 2 1 3 1 2 4 3 1 5 1 3 4 1 3 2 3 1 3 1 4 1 3 3 1 1 3 3 3 3 2 3 3 2 4 4 3 4 4 3 2 4 4 2 4 2 4 2 4 1 1 1 1 1 1 0 0 1 0 1 0 3 3 4 2 3 2 3 4 4 4 4 2 2 2 2 2 2 3 3 4 4 2 3 4 4 3 2 2 2 2 3 3 3 4 4 3 3 3 2 4 4 21 22 33 15 14 24 37 6 53 "30 - 44" "25 - 32" "completed high school" 1.17609125905568 0.614311647890959 0.001070539951526 0.505928933456064
"399" 281 "FEMALES" 78 "WIDOWED" "NO" "COMPLETED HIGHSCHOOL" "LIFE IN GENERAL" "NO" 0 4 1 4 1 4 1 3 3 2 4 4 4 2 4 2 2 5 1 2 4 1 1 1 1 2 3 2 4 1 4 4 3 1 4 6 4 5 7 3 3 3 4 4 1 4 4 3 3 4 4 1 3 4 4 1 4 1 1 1 1 1 1 1 0 1 1 0 1 4 5 5 5 5 5 2 5 5 5 5 5 5 5 1 1 5 5 5 5 5 2 3 1 1 3 2 2 2 2 4 1 4 4 4 2 1 4 1 5 5 27 17 33 15 26 24 36 8 78 "45+" "50+" "completed high school" 1.17609125905568 7.34389330821316 0.00263225401544733 0.505928933456064
"400" 51 "FEMALES" 27 "LIVING WITH PARTNER" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 4 3 4 3 3 2 3 3 2 2 4 2 1 5 2 1 2 3 4 4 2 3 1 3 3 3 1 4 2 4 4 2 1 5 5 6 6 6 3 3 4 3 4 2 3 3 3 2 4 3 2 3 1 3 2 3 2 3 0 1 1 0 0 0 0 1 0 0 3 3 3 3 2 3 4 3 3 2 4 3 3 2 1 1 3 4 3 3 4 2 3 3 3 4 3 2 3 3 3 4 3 3 2 3 3 2 2 5 5 21 22 36 18 28 28 31 3 54 "18 - 29" "25 - 32" "completed undergrad uni" 1.25527250510331 0.471111182755425 4.22000929190871e-06 0.492650370237378
"401" 526 "FEMALES" 28 "MARRIED FIRST TIME" "NO" "SOME SECONDARY" "WORK" "NO" 0 2 2 3 2 1 3 2 4 1 1 1 2 3 4 2 2 4 1 2 4 3 4 2 2 2 3 1 5 1 3 2 2 1 5 6 5 4 4 2 3 4 3 4 3 2 5 3 3 3 3 2 3 3 4 2 2 2 2 1 1 1 1 0 0 1 1 0 1 4 2 3 3 3 3 2 2 3 3 3 3 3 3 3 2 2 3 4 4 3 3 4 4 3 2 3 2 4 1 3 2 3 3 3 2 4 4 3 3 4 17 21 33 17 24 28 29 7 54 "18 - 29" "25 - 32" "did not complete high school" 1.23044892137827 0.318098592141144 7.67650402038669e-06 0.490684002240593
"402" 194 "MALES" 42 "MARRIED FIRST TIME" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 4 2 4 1 5 1 2 4 3 2 4 2 3 4 2 1 4 2 3 3 1 3 2 2 4 3 1 2 1 4 3 2 1 5 5 6 7 6 3 2 2 4 4 3 3 4 4 2 4 4 1 4 1 4 2 4 2 2 0 1 1 1 1 0 0 1 0 1 3 2 3 4 4 5 4 5 4 4 5 4 5 2 1 1 5 5 4 5 5 3 2 3 3 2 2 2 3 2 4 4 3 3 3 3 4 2 1 5 5 27 21 33 15 29 25 37 6 70 "30 - 44" "41 - 49" "completed high school" 1.17609125905568 1.10506863119274 2.8627485063858e-05 0.48382597611737
"403" 543 "FEMALES" 42 "SEPARATED" "NO" "POSTGRADUATE COMPLETED" "MONEY/FINANCES" "YES" 7 4 1 1 5 5 4 3 4 3 4 1 4 4 3 3 1 4 1 5 5 2 5 3 1 2 1 1 2 1 3 3 1 1 5 5 1 4 5 3 5 3 5 4 2 5 4 3 3 4 4 1 1 1 1 4 2 4 4 1 1 1 0 0 0 0 0 0 0 3 3 1 1 1 1 5 1 2 3 5 3 4 3 2 2 2 5 5 1 2 2 2 1 1 1 1 2 1 2 4 4 1 1 1 3 3 1 1 4 4 18 12 33 15 20 25 23 3 43 "30 - 44" "41 - 49" "completed postgrad uni" 1.17609125905568 6.09928988885192 0.0376169353146624 0.48382597611737
"404" 352 "FEMALES" 34 "MARRIED FIRST TIME" "YES" "COMPLETED HIGHSCHOOL" "FAMILY" "NO" 0 4 3 4 2 4 2 2 4 2 1 4 2 2 4 3 1 4 1 2 4 2 4 2 1 3 3 1 4 1 4 4 2 1 6 6 6 6 6 2 2 3 4 4 3 4 4 3 2 4 4 1 4 1 4 1 4 1 1 1 1 1 0 1 0 1 1 0 0 4 2 5 4 4 4 4 3 4 4 3 4 4 3 2 2 4 4 3 4 4 3 3 4 3 3 2 2 2 2 4 4 4 4 4 2 4 2 3 4 4 23 24 36 15 30 23 40 6 66 "30 - 44" "33 - 40" "completed high school" 1.17609125905568 0.350363300785745 0.000111974340473959 0.478736917093098
"405" 283 "FEMALES" 21 "STEADY RELATIONSHIP" "NO" "COMPLETED UNDERGRADUATE" "RELATIONSHIPS" "NO" 0 5 2 4 2 5 1 1 4 3 1 4 4 4 5 2 2 4 1 4 4 1 3 2 3 2 2 2 3 1 3 4 5 4 7 7 7 7 7 3 5 4 4 5 1 3 3 5 3 4 4 1 4 1 4 2 4 4 3 0 1 1 1 1 0 1 1 0 0 1 2 5 5 4 5 5 2 2 1 4 1 2 3 2 1 3 5 4 4 5 4 2 4 1 1 2 1 3 3 4 4 3 1 2 5 4 1 2 4 5 27 20 34 23 35 30 34 6 59 "18 - 29" "18 - 24" "completed undergrad uni" 1.36172783601759 0.209979529334582 0.000185232511703808 0.449628415440119
